,Happiness,Future,Hardwork,FWBscore,FSscore,FKscore,KHscore,Financial knowledge,Reliable,Self-commitment,Financial Goals,Goal confidence,Planning,Management,Expenses difficulty,Savings habit,Retirement savings,Non-retirement savings,Housing,Monthly payment,Home value,Remaining mortgage,Housing satisfaction,Savings amount,Smart investing,Poor investing,Number of earners,Income volatility,Material hardship,Benefits,Life shocks,Parents education,Finance taught,Materialism,Health,Stress,Probability of 75 years,Financial planning horizon,Household education,Education,Kids 0-7,Kids 7-12,Kids 13-17,Kids 18+,Self-employed,Full-time,Part-time,Homemaker,Student,Unable to work,Unemployed,Retired,Other employment,Military status,Age,Race,Female,House size,Marital status,Metro area,Percent of poverty line,Region,Poor county,Above med income
4211,5,5,6,48,40,0.3333333333333333,0.4444444444444444,4,4,3,1,3,4.25,3.25,2,1,0,0,I rent,$300-499,Doesn't apply,-2,1,2,0,1,1,3,0,0,0,Some college/Associate,1,1.6666666666666667,3,3,65,1,Refused,Some college/Associate,0,0,0,0,0,0,1,0,0,0,0,0,0,Neither Active nor Veteran,62-69,Black - Non-Hispanic,1,1,Never married,1,<100% FPL,Mid-Atlantic,1,0
4212,4,4,4,66,53,0.6666666666666666,1.0,4,5,4,1,3,4.25,5.0,1,6,1,0,I own my home,Less than $300,"$250,000-399,999",1,3,6,0,1,2,1,0,4,0,High school degree/GED,5,3.3333333333333335,3,2,100,4,Bachelors degree,Bachelors degree,0,0,0,0,0,0,1,0,0,0,0,0,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,1,2,Married,1,200%+ FPL,West-North Central,0,1
4213,5,6,6,35,49,1.0,0.7777777777777778,4,5,2,1,2,3.25,3.25,2,5,1,1,I own my home,$500-749,"Less than $150,000",2,3,4,0,1,2,1,4,3,3,Bachelors degree,6,2.6666666666666665,3,3,25,3,Some college/Associate,Some college/Associate,2,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,0,4,Divorced/Separated,0,100%-199% FPL,West-North Central,0,0
4214,7,7,7,66,82,1.0,0.8888888888888888,5,5,4,1,4,3.25,4.75,1,3,1,0,I rent,"$1,500-1,999",Doesn't apply,-2,4,5,0,1,1,1,0,5,0,Bachelors degree,6,1.3333333333333333,5,3,85,5,Bachelors degree,Bachelors degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,0,5,Living with partner,1,200%+ FPL,South Atlantic,0,1
4215,3,5,4,24,62,1.0,0.7777777777777778,5,5,2,1,2,5.0,2.25,3,6,0,0,I own my home,$750-999,"Less than $150,000",2,3,3,0,1,2,1,2,3,2,Some college/Associate,4,3.0,4,5,95,5,Bachelors degree,Bachelors degree,0,0,0,0,1,0,1,0,0,0,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,1,2,Married,1,200%+ FPL,West-South Central,0,1
4216,6,4,5,57,41,1.0,0.7777777777777778,5,4,3,1,3,3.75,3.5,1,3,1,1,I own my home,"$2,000 or more","$400,000 or more",3,4,5,0,1,1,1,0,4,0,Some college/Associate,5,4.0,4,4,25,3,Graduate/professional degree,Graduate/professional degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,45-54,Hispanic,0,1,Never married,1,200%+ FPL,Pacific,1,1
4217,5,4,4,49,44,1.0,0.6666666666666666,5,4,4,1,3,4.25,4.0,2,4,0,0,I own my home,Prefer not to say,I dont know,99,3,6,0,1,1,2,0,3,0,High school degree/GED,3,3.6666666666666665,4,4,95,3,Less than high school,High school degree/GED,0,0,0,0,0,0,0,1,0,0,1,0,0,Neither Active nor Veteran,45-54,White - Non-Hispanic,1,3,Married,0,200%+ FPL,Mid-Atlantic,0,1
4218,5,5,7,35,43,0.6666666666666666,0.6666666666666666,5,5,3,0,3,3.25,3.0,3,2,0,0,I rent,$500-749,Doesn't apply,-2,2,1,0,0,1,1,2,0,1,High school degree/GED,1,3.0,1,5,25,1,Less than high school,Less than high school,0,0,0,0,0,0,0,0,0,1,0,0,0,Neither Active nor Veteran,45-54,White - Non-Hispanic,1,1,Divorced/Separated,0,<100% FPL,East-North Central,1,0
4219,5,5,6,68,48,1.0,0.6666666666666666,5,5,4,1,4,4.25,4.75,1,6,1,1,I own my home,Prefer not to say,Prefer not to say,99,4,99,0,1,1,1,0,4,0,Some college/Associate,6,2.3333333333333335,4,4,75,4,Bachelors degree,Some college/Associate,2,1,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,0,5,Married,1,200%+ FPL,Mountain,0,1
4220,5,6,6,66,59,0.6666666666666666,0.8888888888888888,5,3,4,1,3,4.0,4.75,1,5,1,0,I own my home,"$2,000 or more","$400,000 or more",3,4,6,0,1,2,2,0,4,0,Bachelors degree,7,4.0,5,4,100,3,Bachelors degree,Bachelors degree,2,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,35-44,White - Non-Hispanic,0,4,Married,1,200%+ FPL,Mid-Atlantic,0,1
4221,6,6,6,89,44,1.0,0.8888888888888888,4,5,3,1,3,3.25,4.5,1,1,0,0,I own my home,Less than $300,"$150,000-249,999",1,4,4,0,1,1,1,0,2,0,Less than high school,3,1.6666666666666667,5,1,99,1,Some college/Associate,Some college/Associate,0,0,0,1,0,0,0,0,0,0,0,1,0,Spouse/dependent Veteran,70-74,White - Non-Hispanic,1,1,Widowed,1,200%+ FPL,East-North Central,0,1
4222,7,6,6,56,50,0.6666666666666666,0.4444444444444444,5,5,4,1,3,4.5,5.0,1,6,0,1,I own my home,I dont know,"$250,000-399,999",99,3,4,0,0,2,1,0,1,1,High school degree/GED,2,3.3333333333333335,2,2,100,2,High school degree/GED,Less than high school,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,70-74,Hispanic,0,2,Married,1,200%+ FPL,East-North Central,0,0
4223,7,7,6,67,54,1.0,0.7777777777777778,-1,5,5,1,4,5.0,4.75,1,6,0,0,I own my home,"$1,500-1,999","$400,000 or more",2,4,5,0,1,2,1,0,5,1,Bachelors degree,1,3.3333333333333335,4,4,99,3,Graduate/professional degree,Graduate/professional degree,0,0,0,0,0,1,0,0,0,0,0,1,0,Spouse/dependent Veteran,62-69,White - Non-Hispanic,1,5,Married,1,200%+ FPL,West-South Central,0,1
4224,7,7,7,48,44,0.6666666666666666,0.5555555555555556,4,5,3,1,3,3.0,4.75,2,6,0,0,I own my home,$750-999,"Less than $150,000",2,3,4,0,1,1,2,1,0,2,High school degree/GED,7,1.3333333333333333,3,4,80,2,Some college/Associate,High school degree/GED,1,1,0,0,0,0,0,1,0,0,0,0,0,Neither Active nor Veteran,35-44,White - Non-Hispanic,1,4,Married,1,200%+ FPL,East-North Central,0,0
4225,6,5,4,59,54,1.0,0.5555555555555556,3,5,3,1,3,4.0,4.5,1,5,1,1,I own my home,"$2,000 or more","$400,000 or more",3,3,6,0,0,2,2,0,3,1,Graduate/professional degree,3,2.0,3,3,90,3,Bachelors degree,Bachelors degree,0,0,0,1,1,0,0,0,0,0,0,0,0,Neither Active nor Veteran,55-61,White - Non-Hispanic,1,4,Married,1,200%+ FPL,Pacific,0,1
4226,6,4,6,44,52,1.0,0.8888888888888888,4,5,3,1,3,4.25,4.5,2,1,1,0,I own my home,Prefer not to say,"$150,000-249,999",99,4,99,0,1,2,2,0,3,0,Bachelors degree,0,2.6666666666666665,4,2,50,3,Bachelors degree,Bachelors degree,1,1,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,55-61,White - Non-Hispanic,0,4,Married,1,200%+ FPL,East-North Central,0,1
4227,6,6,6,53,55,1.0,0.8888888888888888,6,5,4,1,3,5.0,5.0,1,4,1,0,I own my home,"$2,000 or more","$400,000 or more",3,4,5,0,1,2,1,0,3,0,Graduate/professional degree,5,3.0,4,3,80,2,Graduate/professional degree,Graduate/professional degree,0,0,0,1,0,0,1,0,0,0,0,0,0,Neither Active nor Veteran,55-61,White - Non-Hispanic,0,2,Married,1,200%+ FPL,Mid-Atlantic,0,1
4228,3,4,6,40,44,0.3333333333333333,0.6666666666666666,3,3,2,0,3,3.25,2.5,2,4,0,0,I do not currently own or rent,Less than $300,Doesn't apply,-2,2,2,0,0,1,1,4,1,3,High school degree/GED,1,3.6666666666666665,2,4,60,3,Some college/Associate,Some college/Associate,0,0,0,0,0,0,1,0,0,0,0,0,0,Neither Active nor Veteran,25-34,Hispanic,1,1,Living with partner,1,<100% FPL,Mid-Atlantic,0,0
4229,5,6,6,81,63,1.0,1.0,4,5,5,1,4,3.5,4.5,1,6,0,0,I own my home,Less than $300,"$150,000-249,999",1,4,6,0,1,2,2,0,3,0,Bachelors degree,3,1.0,4,4,85,5,Graduate/professional degree,Bachelors degree,0,2,1,0,0,0,1,0,0,0,0,0,0,Neither Active nor Veteran,45-54,White - Non-Hispanic,1,4,Married,0,200%+ FPL,West-North Central,1,1
4230,6,6,6,56,61,1.0,0.7777777777777778,6,5,4,1,3,4.0,3.75,1,4,1,1,I own my home,"$2,000 or more","$400,000 or more",3,4,5,0,1,2,1,0,5,1,Bachelors degree,5,3.0,5,4,75,2,Graduate/professional degree,Graduate/professional degree,1,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,Hispanic,1,3,Married,1,200%+ FPL,South Atlantic,1,1
4231,7,7,5,56,46,0.3333333333333333,0.4444444444444444,5,4,3,1,3,3.5,3.25,2,4,1,0,I own my home,$750-999,"$150,000-249,999",2,4,99,0,1,1,2,0,3,0,High school degree/GED,5,2.0,3,3,50,3,Some college/Associate,Less than high school,0,2,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,35-44,White - Non-Hispanic,0,4,Married,1,100%-199% FPL,South Atlantic,0,0
4232,7,6,6,57,58,1.0,0.8888888888888888,5,5,5,1,4,3.75,3.75,1,6,0,1,I own my home,$750-999,"Less than $150,000",2,3,4,0,1,3,1,0,3,1,High school degree/GED,3,1.6666666666666667,3,5,90,3,Bachelors degree,Some college/Associate,0,0,0,0,0,0,0,0,0,0,0,1,0,Spouse/dependent Veteran,62-69,White - Non-Hispanic,1,4,Married,1,200%+ FPL,West-South Central,0,1
4233,6,6,6,69,54,0.6666666666666666,0.4444444444444444,5,4,4,1,3,4.0,5.0,1,6,-1,1,I own my home,"$1,500-1,999","$400,000 or more",2,4,99,0,1,1,1,0,3,0,High school degree/GED,7,3.3333333333333335,2,2,90,2,Bachelors degree,Bachelors degree,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,70-74,Other - Non-Hispanic,1,2,Married,1,200%+ FPL,Pacific,1,1
4234,6,6,5,62,60,0.6666666666666666,0.8888888888888888,5,5,4,1,4,2.5,4.0,1,5,1,0,I own my home,"$1,000-1,499","$250,000-399,999",2,4,6,0,1,2,1,0,3,2,Some college/Associate,6,3.3333333333333335,3,3,70,3,Bachelors degree,Some college/Associate,0,0,1,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,35-44,White - Non-Hispanic,1,3,Married,1,200%+ FPL,East-North Central,0,1
4235,7,7,7,75,51,1.0,0.8888888888888888,4,5,3,0,4,4.0,3.75,1,5,1,0,I own my home,Less than $300,"Less than $150,000",1,3,5,0,1,1,1,0,4,1,Less than high school,3,3.0,3,2,0,4,Some college/Associate,Some college/Associate,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,55-61,White - Non-Hispanic,0,2,Married,1,200%+ FPL,West-South Central,0,1
4236,4,4,4,95,53,1.0,1.0,5,5,4,0,4,1.5,5.0,1,4,0,0,I own my home,Less than $300,"Less than $150,000",1,4,5,0,1,1,1,0,0,0,High school degree/GED,0,2.0,3,4,100,3,Bachelors degree,Bachelors degree,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,75+,White - Non-Hispanic,0,2,Married,1,200%+ FPL,East-North Central,1,1
4237,7,7,4,75,40,1.0,0.5555555555555556,4,5,5,1,3,3.25,3.75,2,4,0,0,I own my home,$750-999,"Less than $150,000",2,4,4,0,1,2,1,0,0,1,Less than high school,6,2.0,3,3,50,1,High school degree/GED,Less than high school,0,0,0,0,0,0,1,0,0,0,0,0,0,Neither Active nor Veteran,45-54,Hispanic,1,3,Married,0,100%-199% FPL,West-South Central,1,0
4238,1,4,4,49,43,1.0,0.4444444444444444,4,1,3,1,3,3.5,3.0,1,4,0,0,I rent,$300-499,Doesn't apply,-2,3,4,0,0,1,1,1,0,1,High school degree/GED,1,1.0,1,1,0,1,High school degree/GED,High school degree/GED,0,0,0,0,0,0,0,0,0,0,1,0,0,Neither Active nor Veteran,35-44,Hispanic,0,1,Never married,0,100%-199% FPL,Mid-Atlantic,0,0
4239,6,5,2,58,36,0.0,0.3333333333333333,5,3,4,1,3,2.0,2.75,3,3,1,0,I own my home,"$2,000 or more",I dont know,2,3,3,0,0,1,2,4,1,1,High school degree/GED,2,3.0,5,5,4,2,Some college/Associate,High school degree/GED,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,35-44,Hispanic,1,2,Living with partner,1,200%+ FPL,West-South Central,1,1
4240,5,7,5,72,85,1.0,0.7777777777777778,7,5,4,1,3,3.75,4.25,1,3,0,1,I rent,"$1,500-1,999",Doesn't apply,-2,4,5,0,0,3,1,0,0,3,Graduate/professional degree,5,2.0,3,1,100,1,Graduate/professional degree,Graduate/professional degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,55-61,Hispanic,0,4,Married,1,200%+ FPL,Pacific,1,1
4241,5,5,7,47,42,1.0,0.3333333333333333,5,3,3,1,3,3.5,3.0,2,4,1,1,I own my home,"$1,500-1,999","$250,000-399,999",3,4,3,0,1,1,1,6,5,3,High school degree/GED,7,3.0,3,4,90,3,Bachelors degree,Bachelors degree,1,0,0,1,0,1,0,0,0,0,0,0,0,Veteran (veteran or retired),35-44,Black - Non-Hispanic,0,4,Married,1,200%+ FPL,Mountain,0,1
4242,4,5,7,59,51,1.0,0.7777777777777778,5,4,3,1,3,3.0,4.5,1,4,0,0,I own my home,$500-749,"Less than $150,000",2,4,5,0,1,1,1,0,2,0,Bachelors degree,3,2.0,3,3,70,3,Bachelors degree,Bachelors degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,Black - Non-Hispanic,0,1,Never married,1,200%+ FPL,East-South Central,0,1
4243,6,6,6,44,43,1.0,0.8888888888888888,5,4,4,1,3,3.75,4.25,2,4,1,1,I own my home,"$1,000-1,499","$150,000-249,999",2,4,5,0,1,1,1,0,4,0,High school degree/GED,6,3.0,3,4,85,4,Bachelors degree,Bachelors degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,45-54,White - Non-Hispanic,0,2,Living with partner,1,200%+ FPL,Pacific,0,0
4244,6,7,6,55,59,0.6666666666666666,0.5555555555555556,6,5,5,1,4,4.25,4.5,2,6,0,1,I own my home,Prefer not to say,"Less than $150,000",99,4,5,0,1,2,1,1,1,1,Less than high school,7,3.6666666666666665,4,4,90,1,Graduate/professional degree,Some college/Associate,1,0,0,2,1,0,0,0,0,0,0,1,0,Neither Active nor Veteran,62-69,Hispanic,1,5,Married,1,<100% FPL,West-South Central,0,0
4245,7,6,7,71,44,1.0,0.4444444444444444,5,4,3,1,3,4.0,3.75,1,4,0,1,I rent,"$1,000-1,499",Doesn't apply,-2,4,99,1,0,1,2,0,0,2,High school degree/GED,3,2.0,4,3,0,1,High school degree/GED,Less than high school,0,1,1,1,1,0,0,0,0,0,0,0,0,Neither Active nor Veteran,35-44,Hispanic,1,5,Divorced/Separated,1,<100% FPL,Pacific,0,0
4246,6,6,7,50,58,1.0,0.5555555555555556,5,5,4,1,4,4.25,3.5,1,6,0,0,I rent,$300-499,Doesn't apply,-2,4,3,1,1,1,2,3,0,2,Some college/Associate,1,2.0,1,5,25,1,Some college/Associate,Some college/Associate,0,0,0,0,0,0,1,0,0,0,0,0,0,Spouse/dependent Veteran,45-54,White - Non-Hispanic,1,2,Divorced/Separated,1,<100% FPL,Pacific,1,0
4247,5,5,6,46,45,1.0,0.5555555555555556,4,3,2,0,3,3.75,3.75,2,4,0,0,I own my home,$750-999,"Less than $150,000",1,3,98,0,0,2,1,0,1,1,High school degree/GED,2,2.3333333333333335,3,5,50,3,High school degree/GED,High school degree/GED,0,0,0,2,0,0,0,0,0,1,0,0,0,Spouse/dependent Veteran,62-69,Other - Non-Hispanic,1,2,Married,1,200%+ FPL,East-North Central,0,0
4248,5,5,5,49,48,0.6666666666666666,0.5555555555555556,4,4,3,1,3,3.75,3.0,2,4,1,0,I rent,$750-999,Doesn't apply,-2,3,3,0,1,2,2,0,4,1,High school degree/GED,4,3.6666666666666665,3,4,65,2,Bachelors degree,High school degree/GED,2,1,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,0,4,Married,1,100%-199% FPL,West-North Central,0,0
4249,7,1,7,62,39,1.0,0.5555555555555556,5,5,3,0,1,3.0,3.25,2,4,0,0,I rent,$500-749,Doesn't apply,-2,4,5,0,1,1,2,1,2,0,High school degree/GED,1,3.0,4,4,100,1,High school degree/GED,High school degree/GED,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,75+,White - Non-Hispanic,1,2,Divorced/Separated,1,200%+ FPL,East-North Central,0,0
4250,5,5,5,64,45,1.0,0.8888888888888888,5,5,3,1,4,4.0,4.75,1,4,0,0,I rent,"$1,000-1,499",Doesn't apply,-2,4,4,0,1,1,1,0,0,0,Bachelors degree,3,2.0,4,2,75,3,Bachelors degree,Bachelors degree,2,1,0,0,0,0,0,0,0,0,0,0,1,Neither Active nor Veteran,25-34,White - Non-Hispanic,0,5,Married,1,200%+ FPL,South Atlantic,0,1
4251,5,4,3,47,44,0.6666666666666666,0.1111111111111111,4,3,3,0,3,3.25,3.25,3,4,0,0,I do not currently own or rent,"$1,000-1,499",Doesn't apply,-2,3,98,1,1,2,2,4,1,0,Some college/Associate,1,3.3333333333333335,2,3,-1,4,Some college/Associate,Bachelors degree,0,0,0,0,0,0,0,0,0,0,0,0,1,Neither Active nor Veteran,25-34,Hispanic,0,2,Married,1,<100% FPL,Mountain,0,0
4252,6,4,5,63,53,1.0,0.8888888888888888,5,5,4,1,3,4.5,4.75,1,6,1,0,I own my home,"$1,000-1,499","$250,000-399,999",2,4,5,0,1,2,1,0,4,0,Some college/Associate,3,1.3333333333333333,4,3,90,5,Bachelors degree,Some college/Associate,0,0,0,2,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,55-61,White - Non-Hispanic,0,4,Married,1,200%+ FPL,South Atlantic,0,1
4253,5,5,6,44,45,1.0,0.6666666666666666,5,4,3,1,3,3.75,3.75,2,4,1,1,I rent,$750-999,Doesn't apply,-2,3,3,0,1,1,1,2,4,1,Bachelors degree,6,2.3333333333333335,4,4,80,3,Bachelors degree,Bachelors degree,0,2,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,55-61,White - Non-Hispanic,1,4,Divorced/Separated,0,200%+ FPL,West-South Central,1,1
4254,7,7,7,45,50,1.0,0.5555555555555556,4,3,3,-1,4,3.5,4.0,2,6,0,0,I rent,"$1,000-1,499",Doesn't apply,-2,3,99,0,1,1,1,2,1,0,Some college/Associate,0,1.6666666666666667,5,4,50,1,Some college/Associate,Some college/Associate,0,0,1,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,45-54,Hispanic,1,2,Divorced/Separated,1,200%+ FPL,Mid-Atlantic,0,0
4255,6,6,6,57,65,0.6666666666666666,0.4444444444444444,5,5,5,0,4,4.5,5.0,1,6,1,1,I own my home,Less than $300,"Less than $150,000",1,3,6,0,1,2,2,0,1,0,High school degree/GED,3,3.6666666666666665,2,2,100,4,Bachelors degree,High school degree/GED,0,0,0,0,1,0,0,0,0,0,0,1,0,Spouse/dependent Veteran,75+,White - Non-Hispanic,1,2,Married,1,200%+ FPL,Mid-Atlantic,0,0
4256,6,6,5,58,35,1.0,0.8888888888888888,5,3,2,1,3,2.0,1.75,1,3,1,1,I own my home,$500-749,"Less than $150,000",2,3,2,0,0,2,1,0,4,1,Less than high school,3,2.0,3,4,85,1,Bachelors degree,Some college/Associate,0,0,1,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,45-54,White - Non-Hispanic,0,2,Married,1,200%+ FPL,East-North Central,0,1
4257,3,3,3,49,24,0.3333333333333333,0.4444444444444444,4,3,3,0,1,2.25,1.25,2,2,0,0,I own my home,I dont know,I dont know,98,2,98,0,0,3,3,3,1,1,Graduate/professional degree,2,3.0,4,4,20,2,Some college/Associate,Some college/Associate,0,0,0,0,1,0,0,0,0,0,0,0,0,Neither Active nor Veteran,18-24,Hispanic,1,5,Never married,1,<100% FPL,Pacific,1,0
4258,4,2,2,62,49,1.0,0.8888888888888888,4,4,4,1,3,2.75,4.0,1,2,1,0,I own my home,"$2,000 or more","$400,000 or more",3,3,7,0,1,2,1,0,3,2,Graduate/professional degree,5,3.0,3,4,85,3,Graduate/professional degree,Bachelors degree,0,0,0,2,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,45-54,White - Non-Hispanic,0,5,Married,1,200%+ FPL,Pacific,0,1
4259,5,6,7,48,48,0.6666666666666666,0.6666666666666666,4,3,3,1,3,3.75,3.5,2,3,0,1,I rent,$500-749,Doesn't apply,-2,3,2,0,1,2,2,3,0,1,Less than high school,1,2.0,2,4,80,3,Some college/Associate,Some college/Associate,1,1,0,0,1,0,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,Black - Non-Hispanic,1,5,Living with partner,1,<100% FPL,Mid-Atlantic,1,0
4260,5,6,7,78,79,1.0,0.8888888888888888,6,5,4,1,4,5.0,4.5,1,6,0,0,I own my home,"$1,500-1,999","$400,000 or more",3,4,6,0,1,2,2,0,4,2,Some college/Associate,7,4.0,3,4,80,4,Graduate/professional degree,Graduate/professional degree,0,0,0,0,1,0,0,0,0,0,0,0,0,Neither Active nor Veteran,45-54,White - Non-Hispanic,1,2,Married,1,200%+ FPL,East-North Central,0,1
4261,6,6,6,56,42,0.6666666666666666,0.6666666666666666,1,4,4,0,3,3.0,3.0,1,3,0,0,I own my home,Less than $300,"Less than $150,000",1,3,2,1,1,2,1,0,0,0,Less than high school,2,2.3333333333333335,3,3,50,3,Less than high school,Less than high school,0,0,0,0,0,0,0,0,0,0,1,0,0,Neither Active nor Veteran,35-44,White - Non-Hispanic,1,3,Never married,0,100%-199% FPL,West-South Central,1,0
4262,5,5,6,65,53,1.0,0.7777777777777778,5,5,4,1,3,3.75,3.75,1,6,1,1,I rent,"$1,500-1,999",Doesn't apply,-2,4,5,0,1,1,1,0,4,0,Graduate/professional degree,7,4.0,4,3,90,4,Graduate/professional degree,Graduate/professional degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,35-44,Black - Non-Hispanic,1,1,Never married,1,200%+ FPL,East-North Central,0,1
4263,6,7,6,59,47,1.0,0.6666666666666666,4,4,3,1,4,3.75,2.25,1,5,0,1,I rent,$500-749,Doesn't apply,-2,4,4,0,1,3,1,0,1,1,Bachelors degree,4,2.0,4,4,50,2,Bachelors degree,High school degree/GED,0,0,0,0,0,0,0,0,1,0,0,0,0,Neither Active nor Veteran,18-24,White - Non-Hispanic,1,2,Never married,1,200%+ FPL,South Atlantic,0,1
4264,7,7,7,50,73,1.0,0.5555555555555556,5,5,4,1,4,3.25,3.75,2,6,1,1,I rent,"$1,000-1,499",Doesn't apply,-2,4,5,0,1,2,2,1,1,2,Bachelors degree,6,3.6666666666666665,4,4,100,1,Bachelors degree,Bachelors degree,0,0,0,0,0,0,0,1,0,0,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,1,2,Living with partner,1,200%+ FPL,Mountain,0,1
4265,7,7,7,53,49,1.0,0.6666666666666666,3,3,3,0,3,3.75,4.5,2,5,0,0,I own my home,"$2,000 or more","$250,000-399,999",2,3,5,0,0,3,1,0,2,0,Graduate/professional degree,0,2.3333333333333335,3,4,100,3,Graduate/professional degree,Graduate/professional degree,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,75+,Hispanic,0,3,Married,1,100%-199% FPL,Mid-Atlantic,0,0
4266,7,6,7,60,63,0.6666666666666666,0.3333333333333333,5,4,4,1,3,3.75,3.75,2,5,0,0,I do not currently own or rent,$500-749,Doesn't apply,-2,4,1,0,1,2,1,6,1,1,High school degree/GED,7,4.0,3,2,100,1,Bachelors degree,High school degree/GED,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,Hispanic,0,2,Never married,1,<100% FPL,West-South Central,1,0
4267,7,7,7,59,49,1.0,0.8888888888888888,5,3,4,1,3,3.5,4.75,1,5,0,0,I own my home,"$1,500-1,999","$250,000-399,999",3,4,6,0,0,2,1,0,2,0,Bachelors degree,6,3.0,5,4,99,4,Graduate/professional degree,Graduate/professional degree,1,2,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,35-44,White - Non-Hispanic,0,5,Married,1,200%+ FPL,Pacific,0,1
4268,6,6,7,54,46,1.0,0.6666666666666666,3,5,3,1,3,3.25,4.0,1,4,1,0,I own my home,"$2,000 or more","$250,000-399,999",3,4,5,0,0,2,2,0,3,1,Some college/Associate,2,3.0,4,4,100,3,Bachelors degree,Bachelors degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,1,2,Married,1,200%+ FPL,East-North Central,0,1
4269,4,7,7,39,60,0.3333333333333333,0.4444444444444444,4,4,4,0,3,5.0,3.5,2,4,0,0,I rent,$750-999,Doesn't apply,-2,3,2,0,0,2,1,6,0,2,High school degree/GED,1,3.0,2,3,0,2,High school degree/GED,Less than high school,0,0,0,0,0,0,0,0,1,0,0,0,0,Neither Active nor Veteran,25-34,Hispanic,0,2,Never married,1,<100% FPL,South Atlantic,0,0
4270,6,4,5,35,41,1.0,0.7777777777777778,4,5,4,1,3,2.75,4.25,2,4,1,1,I own my home,"$1,500-1,999","$250,000-399,999",3,3,5,0,1,2,1,1,3,2,Bachelors degree,5,2.3333333333333335,2,2,100,3,Bachelors degree,Some college/Associate,1,0,1,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,0,4,Married,1,200%+ FPL,New England,0,1
4271,5,4,7,65,65,1.0,1.0,6,5,5,1,4,4.0,5.0,1,6,0,0,I own my home,"$2,000 or more","$400,000 or more",2,4,7,0,1,2,1,0,5,1,Graduate/professional degree,3,2.0,4,3,90,4,Graduate/professional degree,Graduate/professional degree,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,70-74,Other - Non-Hispanic,0,1,Married,1,200%+ FPL,East-North Central,0,1
4272,5,4,4,41,45,1.0,0.6666666666666666,3,3,3,0,3,3.0,2.5,3,4,0,0,I own my home,Less than $300,"Less than $150,000",1,3,2,0,0,2,2,6,4,3,High school degree/GED,0,2.0,2,5,50,3,Some college/Associate,Some college/Associate,0,0,0,0,0,0,0,0,0,1,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,1,1,Married,1,<100% FPL,West-South Central,0,0
4273,7,6,7,50,63,1.0,0.5555555555555556,5,5,5,1,4,5.0,4.25,2,4,0,0,I own my home,$500-749,"Less than $150,000",1,3,2,0,1,1,3,2,3,3,Some college/Associate,4,2.3333333333333335,4,3,75,2,Some college/Associate,Some college/Associate,2,0,0,0,0,0,0,1,0,0,0,0,0,Neither Active nor Veteran,25-34,Hispanic,1,5,Married,1,100%-199% FPL,West-South Central,0,0
